date,ppo,a2c,td3,sac,ddpg,ppo_lstm,ppo_mamba,buy_hold
2024-02-22,1046630.121211383,1016705.1116267396,1096890.7956893388,1049934.6959976796,1033520.2904715154,1084353.5942336333,1111781.3302232102,1012005.4276702424
2024-02-23,1077566.6334299329,1011749.004534836,1102755.6724822463,1077173.302475315,1024560.8034414861,1090969.0231619265,1166265.562257962,1015319.7509181519
2024-02-26,1085392.4853308343,1003633.12810051,1096353.5846068803,1084400.3694812602,1034577.9987692449,1090050.9201002123,1180150.008306361,1018428.6674716492
2024-02-27,1076606.0444606468,969600.3141661836,1085851.733853096,1085886.415299178,999566.5555777166,1080741.6645941222,1161689.4977080792,1007063.0041663666
2024-02-29,1090261.2786319782,991332.620972748,1101165.1065261308,1093297.011423103,1006490.9281973455,1079988.459120186,1175214.9138099288,1015159.1397693177
2024-03-01,1073193.0159148,973055.9412604524,1089710.3575866169,1080865.7645882384,1007404.3482946965,1076416.9737169994,1154219.0366507769,1008844.1578395386
2024-03-04,1101286.364111684,979973.9388190462,1101421.442562813,1104457.9314393604,1011796.2736868474,1106601.107127867,1181397.153960492,1016822.6463801881
2024-03-05,1105912.2572098095,986356.6842299652,1117690.652844185,1113291.205993096,1012457.9803137395,1119349.1846364443,1198004.0563090008,1021955.9028499146
2024-03-06,1123555.6797964606,986430.327342148,1132825.361080879,1133593.5973253315,1013683.4073004338,1129895.6245940248,1228327.6671478795,1032156.1464774628
2024-03-07,1149172.9205420888,979846.3688307954,1134852.1801269,1152995.6095257031,1005990.7459311101,1148085.9332409403,1265471.750590369,1040501.5017917176
2024-03-08,1150399.8007109272,964470.48602211,1114974.825222725,1148893.593163804,1015042.6482748601,1150949.253745644,1240894.861220889,1035439.202933075
2024-03-11,1148464.9571623243,967974.2923480226,1127595.5476424638,1149769.4541459617,1028754.287312946,1141057.7752685472,1240079.5148115032,1039725.9883067628
2024-03-12,1148660.3186405653,957969.8284465028,1122046.6189162675,1146268.507345661,1045511.2287344548,1145888.5311507285,1217979.4617405995,1043214.4226062318
2024-03-13,1147670.39509077,943866.0772811128,1110139.8287932817,1143716.011411175,1036458.9367727849,1148268.3529264166,1193961.8520491628,1039673.7635142823
2024-03-14,1118713.0257619298,946205.9950286105,1096670.929165596,1118256.1033835255,1026390.895932636,1149829.7490703128,1152199.3353500871,1038150.0652968903
2024-03-15,1101491.1593909275,929492.216517563,1104432.19726252,1109649.0064873542,1029426.5448507878,1131089.518326239,1149984.0171836556,1037137.2587668916
2024-03-18,1126795.5594337448,941110.7034808352,1104330.7207839433,1123629.6069626654,1042675.00639101,1134286.591759863,1174234.0020011605,1040997.9949252625
2024-03-19,1119060.392710194,931141.8707343292,1098622.3563506547,1115004.696421131,1059924.4452566716,1132929.4317866005,1170218.479944581,1041820.3934409638
2024-03-20,1108105.7029652465,923320.5853930664,1084808.6608931962,1108814.2657074777,1048530.6222204778,1129726.1836710228,1148582.6713775338,1036034.0670707246
2024-03-21,1126471.2187447646,955305.2181216432,1104884.015003914,1119533.4841732825,1077347.20560976,1159318.932291035,1171320.8670161904,1055860.755339386
2024-03-22,1115944.2391956751,977607.0114756776,1123463.2439925617,1112872.1548886143,1091712.7003073308,1157718.8647728008,1162832.191391343,1056828.0396163482
2024-03-25,1111098.0569250465,968573.7036296084,1112187.6000564042,1107235.1608557547,1084286.6336187932,1154662.5101223034,1155352.2263120355,1052767.1946551818
2024-03-26,1111979.2186364492,954430.1603480532,1094021.3291213457,1103712.9777340735,1071783.8008017156,1150820.9734630627,1152272.4938472451,1048471.5789859315
2024-03-27,1130903.5586496128,942441.8804503632,1091176.0166137165,1120081.508965,1076365.0302786443,1156902.8189086956,1172196.7390292825,1054281.388037445
2024-03-28,1124615.2508595928,950727.6505500032,1100384.1400573198,1109896.4755110587,1103103.7729544255,1149347.092102055,1161153.5337041558,1055029.7727344055
2024-03-29,1140168.0998219207,961505.2398310852,1111212.3216292802,1123068.6405043448,1116477.337514362,1155686.8277015728,1178658.2692388238,1061522.6194865722
2024-04-01,1130970.8311362765,956686.9565554812,1102002.276386971,1117241.8876652564,1111113.472798786,1153276.0190067333,1162299.8503535928,1060766.63242984
2024-04-02,1137602.0595160157,956051.9445201112,1116367.1469619218,1126386.500244602,1132820.9484457585,1171956.1897010845,1169213.5665286721,1069302.3001925964
2024-04-03,1132108.9914416757,956932.484303589,1117951.052403206,1121465.6483597602,1118825.8640951726,1163094.2746221165,1170114.0184310616,1063575.3000056762
2024-04-08,1136239.043611938,968120.0817214204,1117844.86182856,1114226.4693264808,1127159.4510397527,1168128.2351004507,1182598.1278728188,1070674.4585788269
2024-04-09,1147791.150009148,967425.2579318238,1119761.82011866,1125489.32546471,1119915.0623983953,1195245.9710096046,1184687.914633149,1076895.2984683532
2024-04-10,1157889.0071386064,975815.198102112,1126907.0149581376,1140891.8786454047,1107869.7513479802,1196594.3899229453,1192729.9693816842,1074607.4825618286
2024-04-11,1156467.0544788956,974192.6569167328,1124170.2830016557,1138120.178079113,1103030.11450716,1200513.476449363,1188958.7107251824,1069057.3489062805
2024-04-12,1148127.800471064,953913.8998557284,1111242.3937804643,1133273.6289887277,1096183.7832007024,1196592.441559461,1182976.8285354318,1065277.4352767486
2024-04-15,1103786.071813761,916472.5085307312,1081543.5008132402,1098415.5938057746,1063262.3379110906,1181258.9453142711,1132329.8858359994,1047701.7512347718
2024-04-16,1063563.6421662972,887620.8192111207,1049373.26631617,1063618.7873082007,1023358.3415045354,1151685.5010911792,1089610.9390414895,1018799.4414584656
2024-04-17,1066246.823532906,881773.2504664613,1061157.358097786,1070681.4146170462,1037705.7038626287,1168755.1943452437,1088954.6863348675,1026487.7008941193
2024-04-18,1070773.0549554408,883007.3922454072,1060230.9135863725,1072937.6895003165,1040900.3616842839,1172461.7501926483,1093831.4724641608,1032417.5410392304
2024-04-19,1024494.6094922184,861122.0509749604,1029506.6216094436,1026456.5500311696,1008471.6459478948,1119361.966702269,1049638.9610821055,1005226.935147049
2024-04-22,1012656.5338764708,842874.8696089936,983941.7920806352,1002303.0981564368,1001893.9902090642,1117506.2593214496,1025262.3413818969,1004997.0538203736
2024-04-23,1024117.3713520874,868268.4301825715,1006557.9894835892,1010945.6387448156,1009830.1547369573,1125826.2671904233,1042463.6862153166,1013043.0425651093
2024-04-24,1057402.2383762258,894312.1424552156,1045949.9052550736,1044510.5611080969,1062003.0994772527,1158273.1496767667,1076120.572186386,1035157.9068763276
2024-04-25,1034683.113285396,875906.5361758424,1022034.8733718338,1023978.2815422856,1049724.144887409,1136787.012544122,1052888.209692871,1021027.5835692902
2024-04-26,1051511.4305553734,906229.8042670444,1039087.6681334917,1037587.4674010122,1057120.568814716,1154739.0159334806,1073106.2041606063,1030294.7550036927
2024-04-29,1068910.7959063903,937149.8216391756,1065805.4092223588,1051079.9698777045,1074505.7034506414,1176874.0176634458,1092303.6052121276,1054342.6921145935
2024-04-30,1055620.1890642454,949499.4449359132,1068604.963215584,1039364.6535010184,1066812.9996008489,1172354.731961694,1083919.4848116988,1050492.8880927581
2024-05-02,1055920.7229594386,954369.308817978,1067200.677654976,1031756.040642246,1056915.9117178533,1152661.9737848905,1084308.7228097075,1044341.898705246
2024-05-03,1076994.438052256,924138.5135661316,1049152.9147841877,1053248.8425230826,1060103.3624090764,1161996.5845179227,1106021.6387995833,1051674.241427185
2024-05-06,1084277.3603515858,952849.3396178436,1066728.154721016,1057280.2391199912,1076821.7628988835,1184273.1672873166,1113319.0484007949,1070230.5628440399
2024-05-07,1087132.6688320506,939905.5822592928,1071424.151684517,1068895.8569998587,1081224.1205648992,1196271.925555673,1113361.5754641646,1071476.5493400116
2024-05-08,1108818.8563877204,944498.4313365174,1076741.0604140705,1087285.5240225638,1093910.4718832585,1195933.3494944242,1141468.227701103,1073853.2061679382
2024-05-09,1104111.983863354,945262.4541197967,1077073.4184844438,1083553.3572287406,1095861.2692465398,1194169.6539930967,1134362.5796374434,1069556.6970603485
2024-05-10,1106615.573578608,970838.225129242,1083364.831257576,1080947.8944811667,1090851.332272968,1198925.9695620206,1135011.1066054457,1077576.7018535156
2024-05-13,1118047.6488454193,959359.7852698518,1085221.9331633989,1095678.274581417,1091710.5162863347,1210790.4367174772,1140271.8119887465,1077571.850254776
2024-05-14,1134585.0387552015,978106.045670624,1110246.3595778886,1116580.9740156974,1107158.625142536,1231934.602519479,1157674.0408267134,1082169.5102679748
2024-05-15,1142234.055588175,981812.453589554,1109323.9250914997,1116197.8391852223,1106626.40873476,1236370.6132521299,1163931.1438082808,1086695.8928649444
2024-05-16,1164704.8588179688,1009215.2305785372,1129735.1845672077,1139599.0631823386,1096732.901540241,1249885.0457014707,1190825.928199684,1098065.7404944915
2024-05-17,1155298.7307068694,1017477.9451171112,1129961.3892943803,1127071.2529959525,1109334.905774555,1245105.784021789,1187388.3383692855,1101893.362564804
2024-05-20,1161225.4257362597,1018008.35667717,1130263.0227630085,1134978.0373473014,1096791.1088766668,1240184.529430648,1193738.6129664534,1099260.719055893
2024-05-21,1151597.508616585,1011426.64186203,1128077.61787867,1125032.4141192285,1098056.5503210637,1236142.5788373977,1181560.5891265029,1091546.9711329956
2024-05-22,1163608.6246752436,1023395.909915085,1142612.2572600786,1140073.3415961112,1110124.6139044377,1268179.0647270272,1189830.0189799422,1103780.2888076324
2024-05-23,1174141.0501903538,1030758.5019370272,1148909.6379210893,1150849.8184981192,1117989.5553793523,1279717.6408302682,1208451.089105522,1107729.7243506927
2024-05-24,1167049.6232791503,1031056.5616389466,1141547.5562636796,1142027.6553854789,1113223.9421972844,1271496.8403546726,1201311.851114189,1102387.5223071594
2024-05-27,1214228.6908103488,1041098.6773635102,1155850.803951973,1180508.700654491,1142767.6854910466,1292572.121627519,1261493.1466845626,1122283.364582779
2024-05-28,1221097.84925231,1028061.3725081636,1149685.9662444536,1192185.3762335624,1135926.0213141057,1285606.1437756512,1267632.8843402022,1121030.671475174
2024-05-29,1208334.3223065643,1048405.8644610596,1172806.5273940507,1190872.2065214957,1122466.1118826482,1273125.2913929913,1256144.3132151717,1111905.4461925048
2024-05-30,1198465.2376468738,1040522.3461486056,1169923.0242888872,1187068.2854666556,1103269.3918432805,1253448.9526993725,1245664.601316368,1101067.0537116546
2024-05-31,1170996.1574192797,1014987.937089081,1135516.5150954667,1156578.1108603324,1087781.6222357366,1236881.0965229962,1209326.789861595,1093348.567938568
2024-06-03,1202467.4201449093,1044573.7929068758,1162872.155087227,1177468.2068495597,1111916.0085882756,1255521.64561815,1241910.2462100142,1109590.4406974334
2024-06-04,1183493.2380097487,1050792.1870776368,1152495.3717391435,1158251.2747473563,1096555.9260458562,1238258.466466615,1220891.5094279402,1098206.344855072
2024-06-05,1183178.438156031,1041193.143654938,1140096.7259261552,1154131.5692038382,1100219.5589422795,1244806.9913193677,1212732.9279231185,1098128.160731079
2024-06-06,1221884.0040164588,1063914.3946639253,1164602.6971557084,1191643.7988486136,1106174.0521978948,1277074.6687199567,1248584.3032549971,1111919.5042693634
2024-06-07,1211586.499990433,1049032.4548770145,1149444.8598220292,1182781.0238451804,1095237.6676992986,1266788.5981995557,1242572.120590126,1110770.7250316162
2024-06-11,1202833.3898403628,1046350.7979708863,1150155.2311294023,1178363.6635832633,1089197.891911945,1270569.2293679211,1235697.0972117537,1106637.2606761474
2024-06-12,1231582.6050349963,1053547.8260394288,1160846.4008834306,1201678.9346728171,1094652.8921789739,1292745.8112542126,1266471.227531349,1117022.4535472412
2024-06-13,1274004.8663115697,1064147.1310988618,1194021.488354439,1246061.858697399,1113665.3284124944,1309374.8997952435,1308946.3282412642,1130564.8328559417
2024-06-14,1286573.7787361091,1080285.6882125093,1206634.2882201616,1256318.835658535,1123246.9821447942,1317319.0745732281,1319714.5356825942,1141254.895668747
2024-06-17,1277943.292847193,1065585.7347537233,1192626.6467788164,1258453.8645644034,1119748.3794149968,1323858.33686609,1318664.7122935408,1144298.6134631652
2024-06-18,1296623.074714241,1076677.394448395,1199620.3091170732,1277996.432675823,1131308.209378681,1345202.4403187726,1340210.2396563643,1155850.49073291
2024-06-19,1338766.4105774844,1092062.5768481446,1225449.33763575,1311301.0045676078,1176632.3598608586,1374414.8922287915,1380014.4038790816,1170262.5423800964
2024-06-20,1351933.2154286692,1100107.515565033,1238782.8356215898,1317594.190225109,1199602.034604511,1384999.1858231518,1395328.8069819564,1182775.8699100036
2024-06-21,1345747.024379498,1097401.7899695588,1229296.5871398393,1314631.5415243949,1191730.421437702,1379153.5657116864,1389133.63222686,1180684.5607345123
2024-06-24,1304724.997920063,1073908.5675746156,1188836.2846572343,1268690.9808916892,1164535.7552771184,1349405.1993138287,1342026.9277037734,1166342.031523468
2024-06-25,1295723.0891659243,1064294.0772238923,1184563.9610564653,1266499.9386687125,1165314.8335394475,1353421.381606767,1331007.1593608016,1167656.4627311248
2024-06-26,1308944.1597780115,1065850.9891711427,1189056.9301345292,1276917.262835964,1166726.4037527654,1361320.1304394696,1346588.9553603285,1166814.5226123352
2024-06-27,1304944.6848079264,1062451.1009341432,1184214.7750136796,1270863.1941561543,1158329.0135931585,1357899.7501370404,1341166.0428771132,1162813.8918368835
2024-06-28,1307082.2458325615,1086738.281348343,1209171.6693847124,1280298.5771097983,1169836.9936346624,1363104.1524388287,1341612.645248329,1167764.5424582977
2024-07-01,1312185.759049378,1081877.6746226505,1196349.6720778886,1280530.6550860251,1166948.8622793767,1364564.202472398,1345420.788444435,1169778.2757937927
2024-07-02,1312573.2818336298,1081812.597918625,1195889.958401436,1275492.7056765405,1155027.165349445,1350961.667260835,1343575.8214987868,1164005.1824920196
2024-07-03,1321016.3097489132,1085087.9458285524,1200581.8049666826,1281783.0372614707,1160538.6554922673,1367580.6480500195,1346318.4133338088,1176446.154619934
2024-07-04,1333924.8411837772,1116206.4854613496,1229309.4652984086,1298857.5632643546,1168798.1858801458,1399608.4135891888,1355712.300458824,1193486.7138717193
2024-07-05,1327086.3138424037,1101653.3391200255,1226048.8942153398,1296193.0001635398,1171499.686948261,1400749.039827058,1350738.8370474929,1198047.3897426147
2024-07-08,1365808.6319284176,1115296.8373480989,1238836.6068236772,1331650.5697245444,1196620.6643576238,1429485.109882066,1387715.8562964553,1212239.4447066803
2024-07-09,1385680.478186806,1120591.2732859803,1269527.7615706865,1357855.3997969474,1219167.2768454168,1435885.7276970837,1416927.9192408675,1220042.4962375183
2024-07-10,1380335.7261101303,1135388.825728531,1277001.310696358,1351990.5528158988,1229792.7692160222,1446187.8698288891,1403775.480234062,1227794.5876891632
2024-07-11,1386768.244939194,1157019.8300791932,1291304.3737380449,1367782.669976696,1248572.0584005925,1480182.7526013348,1411708.9827632064,1246852.4275844116
2024-07-12,1339923.420607672,1145639.4246035768,1264863.8804671708,1321910.6743769492,1234348.4218039128,1440679.9910714123,1350091.2747496718,1223666.836348297
2024-07-15,1337722.4512921318,1111293.403317566,1242686.1851546708,1325308.6654753531,1226524.778165302,1441803.733508775,1355449.2801303023,1221610.5882823486
2024-07-16,1339833.493299044,1118870.5196200565,1236726.6332595292,1326981.4050116383,1227997.7422384832,1451765.8745743725,1356125.807855522,1223938.4347827453
2024-07-17,1322462.39346608,1110066.9670020295,1218981.1571319047,1306222.6130976523,1241089.5227865789,1428420.6749493573,1342697.5794409865,1219624.4398314971
2024-07-18,1293711.576599873,1072224.914202805,1183205.1251037065,1274118.8317770804,1206512.4465078923,1403057.2173115704,1297261.191980278,1202126.095478775
2024-07-19,1265269.3593571917,1076825.973384018,1182616.8027923051,1248031.9617819632,1187444.4018454168,1369218.4112393353,1272598.3585757369,1182697.7065742034
2024-07-22,1231575.9559721758,1052917.1823588563,1150068.4014632646,1214454.519639477,1156448.1223654363,1333782.7453820202,1239230.70587722,1154699.686083557
2024-07-23,1274834.2691477912,1067214.2077666477,1173690.579281563,1251148.8234228934,1184333.1804785344,1374949.3182084057,1286338.3111628646,1181688.9641082305
2024-07-26,1236476.3674603198,1052958.9327975465,1140838.7498977128,1215045.6677241172,1146864.7142309758,1313209.2681538556,1236003.2405318373,1150835.6533572692
2024-07-29,1236871.7462073176,1042530.1471244053,1122028.4851806108,1211600.999890789,1133588.3700155828,1321436.3795182202,1228765.1099375838,1149237.9688041229
2024-07-30,1249714.4496294253,1047505.2871752932,1125413.8739821855,1226476.5308108176,1137002.0327505681,1325060.0185315106,1255142.8137053603,1155136.4665820617
2024-07-31,1243217.9234462588,1056036.665238495,1134058.3085067216,1216356.4366602744,1143751.8303045842,1324491.2117632611,1235510.8194083327,1161956.9379832763
2024-08-01,1225152.3800818562,1080032.7935000611,1161499.6578261796,1220007.839637264,1177721.0832876775,1367703.1082802708,1219308.3837279433,1178530.6078135986
2024-08-02,1160439.8266027188,1029022.486233826,1109207.8906447832,1156615.7123293723,1099921.2159094426,1298598.0908208592,1145749.361404335,1133118.626078369
2024-08-05,1064777.85536813,932488.5147982788,1016712.4649093094,1063423.1365542258,1007955.4722342107,1188790.2388402685,1050471.6728781813,1050567.52463031
2024-08-06,1133325.373379044,942464.934523697,1034884.6967132034,1118019.888202175,1028877.7244848821,1243504.6286230518,1122185.8763045424,1079193.6450355072
2024-08-07,1187665.9448629688,1004131.7193804932,1089063.763172859,1171143.4752478446,1046654.3253073308,1292758.836052007,1182224.3898219222,1108350.5681483764
2024-08-08,1164973.9407351706,993353.2491255952,1072390.4461181108,1150448.062108501,1023947.3831534002,1279301.9065276769,1150202.9608019942,1094921.48581958
2024-08-09,1185852.3984325926,1010347.3348113252,1098693.3510711135,1172934.0126833762,1056251.8485769841,1319929.5073827947,1166132.575527107,1121620.852535965
2024-08-12,1214564.0239899391,1040067.4896670536,1130051.888767952,1196384.6672167624,1098065.400227985,1328684.7689867527,1202658.4938849562,1138738.5100963134
2024-08-13,1202642.2557717117,1031849.472005005,1130649.4683730546,1198247.1750368918,1094570.488698444,1333113.3380213291,1186424.2417677992,1138438.5382716674
2024-08-14,1221233.919053431,1040316.1339369966,1146770.3326232375,1218239.1329245414,1112793.7058386419,1349754.557416013,1212923.8557910079,1156532.7509009857
2024-08-15,1203197.72171876,1033159.6591311648,1132174.6288039628,1197310.2008433188,1104846.5791525457,1338284.7489386112,1190320.0362052077,1142481.1229312439
2024-08-16,1248555.6587233832,1059994.0580702974,1156849.228588814,1241787.6936201896,1119701.264127216,1365199.6167498142,1236629.731218254,1162995.97192836
2024-08-19,1259206.0515108188,1066591.329192276,1176673.833248848,1262913.5166086997,1112124.4814886663,1372745.8423243077,1250496.108505165,1165314.539227249
2024-08-20,1255599.6939087794,1074368.2613917545,1185021.92558741,1263465.3951258506,1117001.1790289495,1369615.363257459,1244980.9780081862,1165757.8520305175
2024-08-21,1237898.7604239923,1067368.7618132783,1174710.145748848,1244925.2840247,1109431.6756109807,1355322.2458887608,1224225.3254489058,1157962.121071579
2024-08-22,1241780.803489035,1058821.6437770082,1166853.950337166,1251013.7749457206,1113304.489819965,1350258.3444624455,1232468.7371119612,1157133.7820117492
2024-08-23,1243745.828004904,1054159.1582404329,1160045.6686675493,1250693.3359427298,1112310.6128286931,1347601.848946622,1235605.3872508162,1158664.58007312
2024-08-26,1242443.042863804,1066007.454098816,1160939.4801833574,1250509.6421503867,1104949.976476154,1363529.1790667088,1229943.3591765517,1167942.8553798217
2024-08-27,1240109.2871062474,1067850.3935500337,1161578.0472533647,1247186.9601969563,1109166.8248571965,1361863.994242719,1228679.1330107802,1166544.2991549987
2024-08-28,1240861.0939997565,1055405.1030627445,1157109.7834365312,1245955.5683073844,1111932.8614172551,1377174.3507757694,1229265.165403282,1168205.7238967437
2024-08-29,1258753.402688967,1059840.950570221,1156995.2337691728,1264837.9906191672,1105124.487729511,1355635.0615664036,1250216.564552223,1164686.8431632537
2024-08-30,1263049.5137695735,1053061.6577464296,1151344.6904647294,1259708.160567745,1100942.7945379827,1355063.6547899754,1260433.8891181105,1168374.6547000427
2024-09-02,1259126.2630822335,1081342.862055893,1167892.637371773,1258693.2481741752,1091978.8272223088,1364546.2557001621,1255164.089712059,1172132.4511096496
2024-09-03,1262114.652577181,1070412.4904071046,1164111.2623031083,1248459.78808926,1089383.4296927068,1354996.6383600743,1260617.14851371,1166455.634251358
2024-09-04,1188989.3748442042,1017561.707633133,1107751.1090972368,1182716.2994952048,1020097.7897696111,1292565.4390821964,1180141.2757147902,1118416.8707911987
2024-09-05,1187629.270662808,1031857.2834407045,1111924.3423507158,1176431.0442309226,1011220.484288654,1296350.5400286228,1177394.9449805373,1120591.1546981353
2024-09-06,1207919.51815206,1043154.6606455996,1133158.9223830644,1191948.3932223166,1032625.1123709294,1315752.7571096928,1196498.2794684523,1131161.663794281
2024-09-09,1177173.7329234108,1031248.7243968202,1118389.9252059404,1167616.7184023703,1011884.9303106877,1300870.5414038212,1171044.2547835463,1117195.882977249
2024-09-10,1179564.5818965172,1006204.3734656526,1097531.9576384963,1175944.2872214164,1001669.5511831853,1307643.817767194,1181819.3964251631,1113738.4658381958
2024-09-11,1168812.62846069,1003168.152146454,1100338.7366988603,1170318.6990465964,1001075.3320898626,1301942.0313444645,1166479.1315955275,1108696.2029044647
2024-09-12,1212045.2166894898,1040205.0758639527,1138493.5154769365,1209069.9761385764,1045668.7086767766,1352503.152363828,1215439.7845610732,1137695.7670772094
2024-09-13,1198509.513424742,1053136.0648318485,1143068.166187996,1206558.116225704,1050320.2992529485,1369266.8628454716,1206123.2389029616,1145759.0887210388
2024-09-16,1204602.4598930497,1080917.9379912568,1140472.2957427446,1192856.3054957236,1050248.648503742,1369058.26649957,1216676.4289893263,1149819.6138370056
2024-09-18,1185982.6715777896,1045795.4442092134,1114811.2322204057,1172269.8322520102,1037287.1350531194,1358171.2963190586,1188826.205669319,1136615.5971515197
2024-09-19,1207128.8213689064,1083851.7158347322,1141081.914425606,1192501.7719130362,1056417.4424261663,1386408.5616045506,1209825.819536125,1153889.2816035766
2024-09-20,1211841.701312306,1084640.860304947,1139429.0585753862,1196914.7716669885,1053356.7536139104,1405440.1183596165,1213258.2514685744,1157643.9720847625
2024-09-23,1223386.24577467,1097985.7908221437,1156476.1613814775,1210833.4693293418,1064286.5310949895,1408035.1758375675,1221167.1862372512,1167620.3463695068
2024-09-24,1248527.969932743,1112583.2152129365,1167908.7790191118,1236509.5915255393,1065156.657536945,1426860.6088514836,1251845.4841384047,1177020.6784865875
2024-09-25,1277183.2817835887,1101710.5535575105,1175788.6512420122,1253619.3669276084,1093356.9663748357,1440062.566613248,1271546.437412178,1189228.1905105133
2024-09-26,1296642.7847138294,1083523.4944277955,1169501.6682631914,1270624.486560329,1095593.2955984685,1441771.9776793034,1292676.6788710707,1190529.4769809265
2024-09-27,1291756.1992462543,1094771.6908713533,1176552.6591918413,1263918.7077936972,1110471.549687824,1436685.3646612675,1295069.3531340712,1194191.572495224
2024-09-30,1233618.6289120675,1072871.3209601594,1138769.3076446,1210801.6677050437,1070660.3627752874,1394718.5910997898,1233886.849231636,1168687.67839122
2024-10-01,1250992.0521403698,1066804.9646922303,1139194.5346267167,1232899.339576229,1081320.4924444768,1414697.2389288456,1251245.1907843703,1175442.7625911254
2024-10-04,1248668.669749352,1025653.8018046572,1114996.862492317,1233102.783629879,1052739.1550497625,1411137.083878568,1240439.1333808058,1161050.7656734008
