date,ppo,a2c,td3,sac,ddpg,ppo_lstm,ppo_mamba,buy_hold
2024-02-29,1012763.1200200304,1135877.1560021194,997971.8125891648,1045416.0400135388,1106331.6127495344,1027255.3821926406,1088829.2983110158,1015159.1397693177
2024-03-01,1005471.0266032688,1117402.814879843,990716.2142729724,1041208.344741093,1094492.6383843,1025135.6848611644,1086496.5633300282,1008844.1578395386
2024-03-04,1011729.83463677,1132292.391838942,992433.7116141284,1065305.969213961,1113141.5014214094,1034805.8284297544,1086451.3844429394,1016822.6463801881
2024-03-05,1016176.5406584528,1144549.5822420104,994625.5876479112,1067416.6766190513,1122322.3719429548,1037635.8803796046,1103244.6004814089,1021955.9028499146
2024-03-06,1021611.7097898156,1169089.6419863035,1003453.8734145128,1076943.8665957437,1145215.2514595564,1044656.7162681832,1125114.309686792,1032156.1464774628
2024-03-07,1020831.3684158436,1185665.6661618978,995726.2440161668,1092690.0979514106,1155094.7375435408,1048842.735876816,1138386.7637459715,1040501.5017917176
2024-03-08,1015110.705408321,1164335.9081353324,978974.4862036668,1115990.1028475745,1153482.6225990828,1046057.4461471732,1100551.0711505774,1035439.202933075
2024-03-11,1011022.1046822544,1168214.714771704,985276.1855139696,1109094.8836235984,1156938.3994011458,1048350.4556504404,1111278.081337711,1039725.9883067628
2024-03-12,1005240.5482131382,1138936.622317446,983016.1432242356,1119004.1326632483,1156471.0867409285,1052237.9125386984,1063451.9656841883,1043214.4226062318
2024-03-13,1001156.2281517732,1112896.84187311,973768.625844475,1123482.01972246,1151380.7017998274,1049983.1338567736,1010246.0193796956,1039673.7635142823
2024-03-14,996802.3568084867,1086146.367963505,975150.7002959216,1117169.4600319846,1120536.0982231672,1050567.5756998863,994496.1770047452,1038150.0652968903
2024-03-15,985697.3997774236,1085043.4588815577,972123.1953864062,1100250.9368662818,1119991.6560158308,1046576.312652386,1023627.7987417048,1037137.2587668916
2024-03-18,982999.1997063904,1095357.6905621646,970344.8768324816,1111489.113917826,1123438.141886192,1051023.6105929073,1024985.6202822996,1040997.9949252625
2024-03-19,974942.74096924,1090473.8604795688,959928.8490195238,1119961.0179648383,1121792.683847862,1043789.4097231182,1034388.9118660048,1041820.3934409638
2024-03-20,971998.992856964,1073139.7244480364,977735.8452086413,1108281.1362032874,1110829.8743080671,1053697.7523967384,1016866.7111674068,1036034.0670707246
2024-03-21,988978.3343703364,1100869.1496317524,976591.056062218,1145679.879077433,1127737.5966591414,1059065.7784389614,1047401.372407931,1055860.755339386
2024-03-22,996949.2815416164,1108090.9310230925,975283.8849997484,1160648.2949175818,1134503.9041771467,1053086.6903272937,1059860.303449649,1056828.0396163482
2024-03-25,994627.768175928,1099267.1971088622,974123.998300072,1153130.78103113,1127432.87880941,1050737.8898182225,1046672.753589648,1052767.1946551818
2024-03-26,990407.7125059392,1088810.924630442,960750.1977515185,1149734.324401377,1118287.6604561384,1044582.0118751453,1024067.9294719876,1048471.5789859315
2024-03-27,992148.6307144506,1099985.2367703402,963924.9012885058,1152382.4801020606,1136777.2339653547,1047538.0730361864,1038291.0693168818,1054281.388037445
2024-03-28,991461.5249612252,1091584.8428642314,960317.6346640552,1157327.5390000327,1137893.2874931868,1052399.2619895863,1021820.9427547632,1055029.7727344055
2024-03-29,999487.1012349126,1103545.2149194109,966332.0964179004,1167410.4658799155,1151000.7697319563,1062140.231868737,1022772.7023582638,1061522.6194865722
2024-04-01,996347.3338413218,1092389.2138741077,974899.3769812548,1156664.988006113,1139990.1953072126,1064973.7474327015,1014867.184946078,1060766.63242984
2024-04-02,997693.5804606178,1095735.0905257724,976660.352773186,1179260.2281031592,1151672.8389000471,1081489.4797841152,1026917.3575458704,1069302.3001925964
2024-04-03,996300.2565907706,1098316.2099189437,976396.0344443284,1164777.980996607,1145764.661745506,1075310.7840351642,1037637.4123745144,1063575.3000056762
2024-04-08,1001703.55520028,1114415.690612906,959350.5322623216,1167891.6676783543,1143309.903170067,1055497.7929740832,1082699.7378921688,1070674.4585788269
2024-04-09,1007945.3349096564,1115987.2823840927,958642.7422995532,1188228.4150556128,1146564.752687889,1066719.082071335,1073558.613325137,1076895.2984683532
2024-04-10,1020982.8620821312,1116271.057074881,964131.1803259812,1180850.427800116,1159139.7964806135,1063678.25268512,1033971.3360614956,1074607.4825618286
2024-04-11,1028141.0134057445,1111257.4558274425,954967.8498663866,1176101.7482026457,1162593.719873863,1053330.3952867358,1021044.9481067836,1069057.3489062805
2024-04-12,1011180.681615608,1098619.9075514183,956037.6915144884,1168172.2725308775,1150138.2771019514,1057247.820339987,1024424.6114234054,1065277.4352767486
2024-04-15,987030.2997253054,1052970.5263520014,934829.322431084,1144358.6417172789,1112911.566660362,1036092.7343470214,989663.3831680458,1047701.7512347718
2024-04-16,955829.5695830142,1017527.7143600256,908347.50248098,1106577.1657384275,1070943.359819847,1006048.9449194988,966542.9477264412,1018799.4414584656
2024-04-17,955257.0388053854,1016213.0580108892,907841.1283240282,1123431.2486718534,1082767.8969063335,1012491.9703133052,974681.30007693,1026487.7008941193
2024-04-18,958243.783698568,1026763.8747013876,909197.1742224656,1130177.3221963283,1086588.8238853987,1011113.6923897212,994720.1733439128,1032417.5410392304
2024-04-19,928414.2986233784,990740.669379208,880627.1355528795,1080221.165171945,1044257.2848763046,968623.2064640468,964264.7016871136,1005226.935147049
2024-04-22,923491.7529557188,962509.0455274318,867372.392629143,1076487.3531621336,1016078.3598732528,954772.1325046964,920985.1947472256,1004997.0538203736
2024-04-23,932490.6409343109,985884.587549145,876901.3835387194,1084262.6485036253,1021426.746172386,967939.156376614,959573.1853497188,1013043.0425651093
2024-04-24,949497.0772255094,1014020.210893986,902914.5966772996,1120957.4408772823,1061777.87830587,1004629.304600491,998917.0548241298,1035157.9068763276
2024-04-25,932419.8411342934,992152.644598988,893308.5698752367,1105453.0686505674,1040249.7936119612,993060.5761954922,978499.0714314145,1021027.5835692902
2024-04-26,955385.0058277596,1017965.505327534,898181.2935271227,1124642.4207986237,1054503.3991264876,997709.6131198544,1004776.9643328348,1030294.7550036927
2024-04-29,978118.0616119184,1041092.45809116,911349.380040642,1144468.08865484,1070912.3553185042,1012469.0794532436,1026968.7446739834,1054342.6921145935
2024-04-30,982954.622321242,1038968.339185612,909249.3501601184,1136518.6002419828,1059052.3059944685,1005842.0108701976,1030755.5279467264,1050492.8880927581
2024-05-02,982682.9632055672,1042921.8617537444,904836.6208472216,1119009.0176328062,1054744.4862389143,995723.0801907142,1034586.7377655668,1044341.898705246
2024-05-03,978894.8337811582,1049250.051675873,910155.0110869372,1137702.6563447355,1076704.1570381697,1006067.7640705132,1034888.972605006,1051674.241427185
2024-05-06,1000141.7837867106,1059469.524145945,928088.4185156786,1143688.7178796171,1084160.9490379866,1019799.9780489524,1057206.6796152752,1070230.5628440399
2024-05-07,1001696.6321227624,1054761.6802346213,936958.0624823534,1157360.3812783598,1100070.0764946516,1033832.3449391884,1053995.3346026104,1071476.5493400116
2024-05-08,1002966.1195841882,1067420.759424334,930590.3470435106,1161470.832183206,1118855.7386192854,1030517.938769297,1062697.4558012646,1073853.2061679382
2024-05-09,1009316.7430460394,1064917.614227545,929500.560193535,1158723.5338548063,1126113.696108299,1022440.9161481422,1057064.027899043,1069556.6970603485
2024-05-10,1018445.4188279476,1072721.594921782,933924.798387047,1159167.0654290556,1117177.4936470564,1027644.3411778968,1045831.7363360088,1077576.7018535156
2024-05-13,1016555.4114809472,1077680.1767755302,934812.2735190355,1169896.377066934,1126394.4569649275,1037082.9147634072,1044349.0576880138,1077571.850254776
2024-05-14,1053836.8002013224,1092435.9969864334,962066.7980933152,1182431.880805337,1164890.3614220198,1057367.6914701026,1042341.5377104442,1082169.5102679748
2024-05-15,1048822.7613202932,1101424.9168118194,950278.0918440784,1193407.394267404,1159223.6845573958,1055104.045283274,1059418.849340693,1086695.8928649444
2024-05-16,1077358.8117176492,1131111.2942144608,974146.649281975,1194379.4025605558,1182397.305963951,1062961.3649754317,1083292.8569262188,1098065.7404944915
2024-05-17,1076870.82772669,1130331.1631326582,974603.9242415392,1194854.33509382,1171372.3591942366,1067226.2718691963,1099579.461330758,1101893.362564804
2024-05-20,1077202.3869358443,1133063.1423718818,970118.4297995532,1190391.7242730495,1173316.864771324,1063218.8387664512,1075969.9438257662,1099260.719055893
2024-05-21,1061749.905151609,1121211.477116608,945953.7765364612,1191007.639113748,1159606.9074043806,1046790.5008122716,1064331.26826862,1091546.9711329956
2024-05-22,1089242.7816147078,1132855.713142052,961039.84761953,1214494.704310739,1183410.174738365,1060117.4311012595,1080780.7879601847,1103780.2888076324
2024-05-23,1091264.3155828477,1139354.6404112857,955519.1051459276,1221544.0987809538,1189573.4353661116,1057034.916126696,1086442.4466462887,1107729.7243506927
2024-05-24,1087898.69108683,1135023.688013775,949414.1434798205,1215602.9319032072,1182358.9589180525,1049760.7778664764,1086197.1549423872,1102387.5223071594
2024-05-27,1113927.9652776811,1175856.1270550732,962752.1977591478,1243003.0895341276,1234833.4958519514,1061888.1758412898,1103557.3961743056,1122283.364582779
2024-05-28,1103869.5071573236,1178621.5778390658,960382.7918028797,1241768.6969483732,1241194.4901833113,1059948.941847233,1089895.1464489638,1121030.671475174
2024-05-29,1106145.1999100705,1180610.6665711214,981709.6404013598,1225925.03380903,1235611.8261436997,1070440.1492451443,1094034.565037602,1111905.4461925048
2024-05-30,1096280.9006027372,1172644.0434488528,974088.0012145006,1203001.6227296232,1227961.912035423,1055200.0528191342,1073446.7195786175,1101067.0537116546
2024-05-31,1077368.5465066144,1139348.159902169,968594.4499907458,1184155.3058312773,1194391.6179909285,1047823.0254391443,1053259.4356507002,1093348.567938568
2024-06-03,1094904.1628165778,1176076.9714406417,979057.6574187244,1213522.6137460112,1216731.3993935164,1066541.185107113,1097562.8251827897,1109590.4406974334
2024-06-04,1086045.8663445052,1162447.8793541472,972760.794141289,1200728.325404489,1191390.7806572493,1057469.3884781613,1082930.060419911,1098206.344855072
2024-06-05,1080216.9115695665,1158511.970206507,972956.2633604968,1216353.5598748564,1185116.7402443464,1067375.860569836,1090329.3206585585,1098128.160731079
2024-06-06,1101636.4041138345,1191989.76026491,992597.9196257556,1243920.6942132353,1213956.2510933457,1095906.844462277,1109999.0172070204,1111919.5042693634
2024-06-07,1088567.205271488,1182416.411672808,981896.4378333056,1231927.4983209013,1201687.0723671492,1083478.673020245,1104689.749068135,1110770.7250316162
2024-06-11,1084541.5089728965,1172827.522480818,952531.5992255176,1231292.7862809538,1198136.3897804793,1058553.4106148495,1088372.2137516676,1106637.2606761474
2024-06-12,1092932.8217206649,1201519.0099327834,982129.996522423,1250619.7584832548,1211724.002939659,1094381.34423893,1136387.2303227126,1117022.4535472412
2024-06-13,1112598.7561036109,1238500.3598593315,996665.2619643176,1277521.0739014982,1263969.1907829817,1111695.3601710133,1147180.6250942885,1130564.8328559417
2024-06-14,1126083.2025416982,1251512.5947602028,1027776.573564049,1285975.7586549162,1272608.9186806255,1142410.672964745,1164881.689806813,1141254.895668747
2024-06-17,1115572.5821547925,1240054.2552265914,1039355.3563361132,1281170.7101395964,1261958.5334648665,1158037.8463560871,1154430.1045292555,1144298.6134631652
2024-06-18,1127178.8408542192,1255102.2554913943,1053378.9658980337,1298772.4972375273,1276552.8584847029,1178166.9140059284,1161191.4016390482,1155850.49073291
2024-06-19,1149116.2534524228,1284294.1215900234,1050955.569657799,1354169.9019883513,1323135.8203835066,1200261.2443892292,1160330.4168291537,1170262.5423800964
2024-06-20,1159060.7311407295,1301472.058982712,1058359.3721709216,1367667.2851594328,1341113.842318016,1210731.329414494,1192917.7908265656,1182775.8699100036
2024-06-21,1158075.8906446588,1295474.6635465664,1049474.2915625535,1365114.1783569178,1341220.0703301008,1192338.691116003,1182390.932226231,1180684.5607345123
2024-06-24,1136199.6205960596,1256654.0954431193,1041754.1213469468,1329149.5774391016,1294474.525392967,1172612.1802080215,1171890.130928378,1166342.031523468
2024-06-25,1127524.623299013,1249410.091087256,1058941.8191390005,1339166.595833572,1288012.5373405989,1195169.9570979883,1186813.154834525,1167656.4627311248
2024-06-26,1130310.4840613117,1260096.403617613,1062263.8499655689,1346758.806050094,1294425.9464439924,1205521.4093601,1198585.9952608668,1166814.5226123352
2024-06-27,1126725.099332216,1256803.1695453532,1055441.4593291248,1344725.5155074915,1287963.1107582625,1196868.0394458412,1208509.1834507645,1162813.8918368835
2024-06-28,1136643.7795167216,1264714.0095535223,1067767.2857069934,1353574.5859306178,1296160.4863152085,1210416.3506992382,1208248.8229023062,1167764.5424582977
2024-07-01,1136885.7034228265,1266054.196756922,1055104.99863958,1357574.0764434657,1294775.5316872175,1200237.440339516,1195438.3131153418,1169778.2757937927
2024-07-02,1132898.6328522796,1273202.6904333555,1049939.5956244434,1343489.2291896662,1288666.767252403,1191654.7807031197,1214704.2728259475,1164005.1824920196
2024-07-03,1137952.5254478643,1279542.2316188242,1054716.8848700488,1353686.148672851,1294888.7102303084,1201221.0065216278,1229993.8264801146,1176446.154619934
2024-07-04,1157618.8862134055,1291124.9638370308,1094404.5745940174,1374417.9573829493,1301538.92152639,1244393.0792177166,1246004.535067948,1193486.7138717193
2024-07-05,1152181.2451054477,1284969.8819055122,1104048.505105492,1378236.549944671,1297680.0678276594,1257822.7275085186,1267621.1956647956,1198047.3897426147
2024-07-08,1165683.2611225946,1314052.7840841734,1130588.4299597703,1418131.7391555628,1332918.9167961653,1296442.6774727805,1270943.5182966315,1212239.4447066803
2024-07-09,1172208.5818096902,1335352.6134199356,1149766.0054144824,1437851.3547809443,1362708.337389427,1325233.3275165772,1283404.4138330542,1220042.4962375183
2024-07-10,1189897.994496767,1332185.286424166,1157676.541974541,1450243.0132739863,1369145.543840843,1329936.317652819,1290034.883304032,1227794.5876891632
2024-07-11,1199968.4363210658,1330295.8152146973,1185352.999989983,1477487.4137428126,1375710.0214638289,1359761.9716500018,1293502.0522989356,1246852.4275844116
2024-07-12,1182490.3238414878,1286558.3872652475,1153876.2690710986,1438248.841376098,1340589.071627098,1313396.6764222416,1234244.1170362555,1223666.836348297
2024-07-15,1160617.6090305173,1276930.2521565517,1154959.740151879,1430253.6526801905,1329321.6619133528,1321661.5215869125,1236293.951949509,1221610.5882823486
2024-07-16,1163641.4683933903,1276994.782824528,1158746.587140557,1433970.838087829,1324907.7592033918,1327097.134764803,1243758.6114000403,1223938.4347827453
2024-07-17,1146602.3147431486,1253514.4540931515,1144479.6544547046,1415887.6970451197,1309729.7531837996,1303721.1420110916,1218526.9522680363,1219624.4398314971
2024-07-18,1129431.295712608,1215558.0828073353,1125812.802533623,1384413.937771591,1280208.067102867,1274172.6464324477,1182685.489150437,1202126.095478775
2024-07-19,1119781.8773944129,1200504.391593445,1097518.074178215,1359301.2951782069,1259402.3719429548,1237485.1744037536,1155023.2233957374,1182697.7065742034
2024-07-22,1093587.707441387,1166593.972700779,1070328.0664038623,1311955.3627307734,1217062.6733116682,1204163.5931122918,1110583.3200067603,1154699.686083557
2024-07-23,1116675.8583756597,1205377.6416691977,1082763.7238707507,1358073.0983989558,1256103.857347923,1230303.9933769822,1160646.7584756934,1181688.9641082305
2024-07-26,1092358.5136016195,1175753.1668752043,1058602.8662505115,1310610.2449729762,1222830.2399773176,1180662.9368020005,1108520.1112798774,1150835.6533572692
2024-07-29,1084959.8659845616,1170997.651081402,1048420.2992758716,1325893.7585018,1210878.0391487654,1184048.0785447066,1102996.930354508,1149237.9688041229
2024-07-30,1089714.1587176626,1189776.9700550102,1076502.2235236133,1326726.604626449,1218756.7032112654,1209073.6593514387,1135254.1987508857,1155136.4665820617
2024-07-31,1097276.5185687712,1183389.5174773696,1067809.0339674917,1334646.0183418116,1225814.5930046614,1191834.4030762615,1152476.5961813056,1161956.9379832763
2024-08-01,1125321.2326744385,1168312.5107213634,1093246.0838522876,1362570.3625896296,1236836.0121178206,1221114.5270348494,1141580.824788483,1178530.6078135986
2024-08-02,1077691.1540929335,1110397.6266137315,1053587.9422163928,1281367.1961372218,1163363.9171547468,1164185.9844513838,1100013.346665772,1133118.626078369
2024-08-05,990345.1852570912,1017259.302610144,975715.6740241016,1167829.1427334663,1062934.6142830427,1069848.859047026,1016829.6974004828,1050567.52463031
2024-08-06,1021200.2085870608,1076602.1549241394,998793.1922850572,1232881.999062633,1106993.741396385,1119466.5071683524,1081073.3918699347,1079193.6450355072
2024-08-07,1076986.4393142965,1139624.9121647093,1042922.1995902024,1263271.814654445,1163249.726725059,1157150.6080159096,1121586.5785631265,1108350.5681483764
2024-08-08,1084335.2796614892,1118269.8479588644,1043491.5222830736,1239932.3430739397,1156505.1777824934,1135945.518227473,1108831.9835619056,1094921.48581958
2024-08-09,1099031.8282418002,1131642.7149994986,1054113.8129324878,1281647.9238577837,1178331.5649437483,1162148.031988993,1122579.2392286384,1121620.852535965
2024-08-12,1112381.228316015,1164210.3243383467,1059496.1216101611,1305273.5979529377,1209597.867601829,1174415.0431374458,1142662.5958417975,1138738.5100963134
2024-08-13,1106648.5231024302,1148477.4471026196,1070748.3379645313,1304480.8825331682,1207447.7718224104,1185600.8586129097,1125138.6151708686,1138438.5382716674
2024-08-14,1122047.476459936,1164970.979349829,1084786.3288359607,1323580.7737742418,1231888.1075157698,1201049.6722096351,1141994.9595865333,1156532.7509009857
2024-08-15,1115405.7693345507,1150146.7685892966,1065083.6244559253,1317342.4203234666,1216438.19521566,1180117.5856007484,1138294.5684064948,1142481.1229312439
2024-08-16,1141395.2779255677,1191880.038318827,1093356.20384359,1339751.1536074632,1254607.5598396834,1214512.4372242836,1152411.725001725,1162995.97192836
2024-08-19,1150633.9039887923,1204973.0410865005,1118510.2139983142,1333461.2237120622,1270885.6011910017,1234294.5563649086,1158163.5177435004,1165314.539227249
2024-08-20,1148503.6289729918,1200878.147176955,1132484.2589507068,1332355.1039706224,1268673.3951668318,1251198.7560795692,1149186.4575475776,1165757.8520305175
2024-08-21,1141048.050205707,1186494.042025553,1128768.147683617,1321330.8806200975,1250847.2048134382,1243740.3495968727,1140149.352965745,1157962.121071579
2024-08-22,1136246.0290145471,1187975.7944354462,1133619.579423424,1315056.8781271928,1256926.615175682,1241656.197337046,1143309.5355257115,1157133.7820117492
2024-08-23,1134284.4991451795,1189932.2108289588,1142436.1615042652,1312624.8665724748,1254078.0891441875,1249818.628342524,1160862.114024552,1158664.58007312
2024-08-26,1154820.4714685895,1191466.818300217,1149745.0820136035,1310357.239340877,1259597.3126473003,1249027.0985459236,1155574.748670014,1167942.8553798217
2024-08-27,1159875.8776659772,1191438.5746930698,1149945.4472823108,1311574.5330458635,1261285.8410591658,1244709.5358227638,1160511.4936765754,1166544.2991549987
2024-08-28,1152252.5563126868,1186877.7530721095,1143298.9052519763,1324353.205865001,1257020.6904320295,1250936.4989746956,1175693.1781992042,1168205.7238967437
2024-08-29,1152630.1038434312,1204681.4253300575,1179599.559632775,1304760.4840060228,1271119.8158363877,1274355.9089878944,1168757.0187353217,1164686.8431632537
2024-08-30,1143904.0730780277,1213664.145485865,1160311.610421654,1305873.4481192585,1262197.190149742,1258643.086609736,1204487.27266446,1168374.6547000427
2024-09-02,1165531.8721645677,1221213.9996679232,1171061.5968871082,1301657.7388907429,1262328.1735634382,1260321.2743081,1213783.8592027747,1172132.4511096496
2024-09-03,1156405.4416333043,1229837.26649898,1154250.5126242605,1296789.5413943285,1255307.8522514876,1247928.3952473549,1250662.6873601996,1166455.634251358
2024-09-04,1105157.9840194816,1160044.1092447685,1103598.2747702564,1228602.674105739,1185276.8706078108,1184871.8114422706,1183043.2162221991,1118416.8707911987
2024-09-05,1105568.3983230628,1167292.0917086052,1103284.8855719531,1229936.3721476549,1169027.1471199568,1187758.85076417,1213506.7033895575,1120591.1546981353
2024-09-06,1121385.107583366,1187532.7980188774,1076112.0482153858,1252119.1492434496,1197038.6257118755,1166362.7610119728,1220470.2879423224,1131161.663794281
2024-09-09,1110571.0937522962,1161127.93390082,1065179.33980703,1221000.5282088274,1171829.7173714216,1146924.108651057,1196581.5967229926,1117195.882977249
2024-09-10,1100229.1780156745,1155630.594430359,1041417.0068182908,1224365.28576765,1173187.7841591414,1129111.820753947,1169650.661223801,1113738.4658381958
2024-09-11,1093321.4330837475,1144992.1569055635,1054891.3448271716,1219475.6379843706,1165532.5301384504,1142349.333130732,1164786.9562009894,1108696.2029044647
2024-09-12,1128655.0912957075,1188871.127173813,1073496.9776244129,1275384.7005225176,1210102.861483055,1168845.3392304329,1217803.5670751657,1137695.7670772094
2024-09-13,1136633.9637536905,1177522.7771341784,1076812.196183678,1280033.8741312977,1200320.099283653,1173901.861212626,1201411.2740186774,1145759.0887210388
2024-09-16,1150949.4724940546,1189569.2363411868,1058992.6786398853,1282401.236069774,1189309.4931664043,1156283.1130913645,1207737.0332159123,1149819.6138370056
2024-09-18,1134885.229896631,1160863.246561417,1029250.530732628,1271302.7208147997,1175574.787905174,1128986.5542534736,1178874.3610776984,1136615.5971515197
2024-09-19,1168220.3999114644,1189783.3997916167,1063378.72186422,1296973.588370418,1199545.0524620588,1157691.835160151,1211702.7031435096,1153889.2816035766
2024-09-20,1183603.5037989595,1189850.36545628,1062267.699761864,1301258.5531645769,1206107.8220772322,1156085.490294352,1209470.21608487,1157643.9720847625
2024-09-23,1191369.2452679155,1199128.808873257,1079001.538850304,1310410.176934337,1221099.5831703718,1174023.1197651771,1209841.1211217963,1167620.3463695068
2024-09-24,1209475.9712851732,1226457.1437320826,1079739.42001104,1322645.605748271,1244841.738825279,1174923.8687676338,1210165.5974515998,1177020.6784865875
2024-09-25,1205982.2378379572,1242908.2435511744,1083453.9539618455,1344544.8584586135,1265389.6527657087,1195686.251646891,1232489.4836668095,1189228.1905105133
2024-09-26,1196266.8180093286,1252506.1020140154,1073388.081326958,1349108.79565916,1279108.007776695,1196786.3635243324,1224553.6518110358,1190529.4769809265
2024-09-27,1198708.5384321574,1256718.5164509052,1072966.5352377857,1349655.2766848558,1275635.3610863264,1192012.8453453926,1225978.721814545,1194191.572495224
2024-09-30,1166144.8198160608,1204821.7323017905,1045148.5779433214,1298936.2620116228,1216410.2871269758,1152785.487143412,1182215.0294584355,1168687.67839122
2024-10-01,1179600.073720106,1214052.2138087903,1065902.16541433,1313392.497006511,1240299.4746346052,1176500.6748227028,1178937.666764649,1175442.7625911254
2024-10-04,1158486.007548296,1194506.7800604422,1041764.847379204,1297410.8903304094,1235112.591158348,1160501.5669831184,1140391.8567632758,1161050.7656734008
2024-10-07,1183468.6641245286,1225641.9090715963,1045441.460999962,1322144.023058986,1255213.9933571394,1169953.628222361,1176683.699300202,1179812.8986861724
2024-10-08,1186316.9180924315,1220701.1137284453,1034469.9479117356,1329703.713753795,1244572.8220314558,1159954.4548996834,1177914.3167471015,1174874.1726691741
2024-10-09,1191332.124670179,1222488.1178060535,1032093.5321783985,1336436.795538997,1255773.6729912336,1160831.3691014198,1162514.4542707526,1173582.4873969574
2024-10-11,1205751.9793950135,1242826.3388038753,1035223.6605162584,1352164.406231975,1281674.7543053206,1173421.9239071754,1160937.2081235969,1175788.3619220275
2024-10-14,1213674.7226075835,1249492.3099982436,1047052.1009802782,1359423.4925280565,1282478.008058983,1183264.3544815923,1168659.2189592444,1184885.4503657836
2024-10-15,1229604.6469262026,1256210.83032832,1061108.4137167896,1390509.0610686296,1304295.6529182966,1207944.6365517525,1180480.5139097297,1200853.9549052734
2024-10-16,1213718.7508491494,1242388.1533928742,1053345.47060537,1364858.4969912523,1282443.066912132,1196904.0268982796,1171044.3919023597,1189898.9306705017
2024-10-17,1213646.3406358203,1249560.534696293,1058485.9700331653,1368685.9197760576,1284385.9927773054,1203499.1510514168,1193382.4250177466,1199017.0509192962
2024-10-18,1239780.7317598436,1268708.7413155711,1022440.2756247484,1411102.410143947,1302706.3777947004,1183300.010926142,1184914.6901601874,1207632.2032382507
2024-10-21,1238354.9227214106,1282302.484026028,1039118.1767439806,1405775.3804102892,1311849.012545067,1197210.6870640663,1198537.8633760535,1204891.078102829
2024-10-22,1247284.4181460016,1284499.213287247,1047272.41377401,1411225.984110927,1315623.780207115,1201757.5924939064,1216239.3013567054,1216561.694578888
2024-10-23,1225580.6126801623,1275289.5748537334,1039292.9717764818,1394010.952942943,1301213.2884163435,1193845.5821175445,1220873.6024927222,1206244.9583213348
