,date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,turbulence,vix
0,2024-01-02,2303.TW,52.5,52.79999923706055,51.29999923706055,46.182151794433594,64217881.0,1,0.7161959066110057,47.239443988490805,42.339690380405685,58.211133301389474,152.13070911436708,26.05465152989716,44.620499801635745,43.73141174316406,12.147856259560678,13.199999809265137
0,2024-01-02,2308.TW,311.0,312.5,309.0,299.0179443359375,3109841.0,1,0.17458490914293634,305.17901070812263,289.722054355354,48.34799635543299,-7.339261077355523,2.7797792037546625,299.6931640625,298.7768188476563,12.147856259560678,13.199999809265137
0,2024-01-02,2317.TW,104.5,105.0,104.0,98.78724670410156,19921105.0,1,0.8652468297093634,99.18903664965723,93.82243414502051,56.546526309765134,167.45674629814104,16.81704861914956,96.21564559936523,95.35635363260904,12.147856259560678,13.199999809265137
0,2024-01-02,2327.TW,125.74942016601562,126.58635711669922,122.82015228271484,114.69450378417969,10333806.0,1,0.9409891152858023,123.55705447486271,113.35449566551814,53.669832596768074,-17.041478625460613,8.254729400442407,116.62235616048177,111.0699961344401,12.147856259560678,13.199999809265137
0,2024-01-02,2330.TW,590.0,593.0,589.0,571.8818969726562,26059058.0,1,6.609801154791285,577.9425166972139,541.0534855000517,61.10905271288728,144.9332842141802,27.107846701563936,557.2623229980469,543.0504745483398,12.147856259560678,13.199999809265137
0,2024-01-02,2345.TW,525.0,525.0,492.5,477.5812072753906,3069906.0,1,-5.311596424041397,529.480725913987,468.7946158828879,46.757311942059786,-97.97471530414947,6.867798231795209,507.08123372395835,506.6054219563802,12.147856259560678,13.199999809265137
0,2024-01-02,2383.TW,382.0,382.0,363.0,353.2757263183594,5018940.0,1,-6.0536758428447115,380.3121441034999,348.87408636525004,44.10593038579892,-81.2939894875303,12.73581786765966,372.2104217529297,382.3292963663737,12.147856259560678,13.199999809265137
0,2024-01-02,2454.TW,1010.0,1015.0,980.0,881.0733032226562,10009034.0,1,22.27625185368231,935.8532682017203,816.6831392689828,59.8391127664172,68.01306411058508,32.060565882278595,865.2660135904948,816.646821085612,12.147856259560678,13.199999809265137
0,2024-01-02,3037.TW,176.0,177.0,172.0,167.99916076660156,7442862.0,1,1.9128815011478366,176.89633275068732,164.00600947343375,51.30614909394532,-4.2858916564112235,8.541192196968456,169.11591695149738,160.8454376220703,12.147856259560678,13.199999809265137
0,2024-01-02,3711.TW,134.5,135.0,132.0,124.66901397705078,11990282.0,1,2.2022075864279884,126.68327984370536,118.59249988041573,60.9406763900306,109.75766983233937,28.00666795947604,121.33828226725261,115.43946151733398,12.147856259560678,13.199999809265137
